date,yhat,yhat_lower,yhat_upper,trend,actual
2024-02-01,3633.740903413468,3244.844583575534,4040.6087903482994,2257.350882448022,3112.44411
2024-03-01,3942.4998422358303,3540.767824308232,4353.5051441462165,2269.8113983583225,3439.37776
2024-04-01,3944.5078409229263,3536.6518446904092,4390.318718286233,2283.131260193471,3441.50699
2024-05-01,4108.822494852367,3694.157990214253,4505.469455405101,2296.021449066196,3601.35663
2024-06-01,3965.1613470986313,3544.358373188052,4362.913015610201,2309.341310901345,3579.49455
2024-07-01,4147.780260231947,3706.7306357698876,4559.062003672384,2322.23149977407,3837.79537
2024-08-01,4170.495341707481,3763.012149308557,4565.587537369794,2335.551361609219,3900.49324
2024-09-01,4117.908390163422,3685.916238037618,4523.34372968907,2348.871223444368,3921.62365
2024-10-01,4335.804552669245,3938.6815703897937,4726.641951783731,2361.761412317093,4332.13786
2024-11-01,4180.88845220027,3787.1780492037697,4585.828496600425,2375.081274152242,3936.03746
2024-12-01,4445.344934836104,4034.8018782823447,4844.520382553492,2387.9714630249664,4328.49503
2025-01-01,4435.891521344123,3994.6778570955653,4848.944926893792,2401.2913248601158,4305.72385
2025-02-01,4182.42026342448,3752.6420350517383,4595.809759573115,2414.611186695264,3969.5909
2025-03-01,4446.785734386358,4039.878502496703,4843.098422745055,2426.642029643141,4586.50423
2025-04-01,4392.576974376706,3997.841534530165,4830.159882347164,2439.96189147829,4502.70226
2025-05-01,4432.847754202856,4038.066174224106,4841.235610536319,2452.852080351015,4676.93491
2025-06-01,4293.800684525645,3873.4370397328817,4676.230209343172,2466.171942186164,4587.10133
2025-07-01,4493.508635776198,4068.2994111598496,4917.317517547683,2479.0621310588886,4861.81121
2025-08-01,4566.05674109272,4167.1337840320175,4953.621198703558,2492.381992894038,4935.77176
2025-09-01,4531.05704828661,4134.138056526983,4944.730860885343,2505.701854729187,4952.40648
2025-10-01,4829.692783782958,4434.779930271906,5267.86428326291,2518.5920436019114,5182.89549
2025-11-01,4535.9375012779265,4121.208006090063,4913.951501410191,2531.911905437061,5029.84178
2025-12-01,4816.291059534446,4443.013984068263,5251.241080267408,2544.8020943097854,5398.34125
2026-01-01,4806.855613731803,4378.998358624107,5223.160888509599,2558.1219561449348,5397.11275
2026-02-01,4530.130659095739,4099.703481740863,4963.92974994021,2571.441817980083,4937.955
2026-03-01,5003.95912448383,4615.663837448316,5436.686311394092,2583.4726609279596,5774.76495
2026-04-01,4892.23412206753,4508.769722681149,5299.910040083104,2596.792522763109,5596.14645
2026-05-01,5257.721562300681,4858.238102574151,5691.030248490983,2609.6827116358336,
2026-06-01,5217.915530822549,4825.619868925873,5603.492517344829,2623.002573470983,
2026-07-01,5436.310362093851,5025.033758092968,5865.686252101451,2635.8927623437075,
2026-08-01,5533.321041250779,5149.7203060691245,5931.209962161838,2649.212624178856,
2026-09-01,5510.560870249614,5112.24885645873,5917.3489815327375,2662.532486014006,
2026-10-01,5837.231074972205,5428.87136715235,6245.7154097453185,2675.42267488673,
2026-11-01,5503.088723025381,5116.773725059481,5903.105353895161,2688.742536721879,
2026-12-01,5786.5086846865925,5392.736183166771,6178.247974879787,2701.6327255946044,
2027-01-01,5765.028353293785,5363.271611331445,6180.89079168901,2714.952587429753,
2027-02-01,5503.124417761683,5077.309814251469,5915.856384839195,2728.2724492649018,
2027-03-01,6075.136442040341,5655.911236636033,6506.8263740911225,2740.3032922127786,
2027-04-01,5862.348790698836,5469.712496234156,6303.743004510645,2753.6231540479275,
2027-05-01,,4693.088016528721,5487.88817548228,2766.5133429206526,
2027-06-01,,4583.593375010119,5395.890886753833,2779.8332047558015,
2027-07-01,,4796.896138932677,5649.099286566929,2792.7233936285265,
2027-08-01,,4971.670000673771,5835.825072359343,2806.043255463675,
2027-09-01,,4974.036050012921,5764.795494237935,2819.3631172988244,
2027-10-01,,5436.0074558688775,6247.563767760659,2832.2533061715494,
2027-11-01,,4764.852057170182,5578.671179614884,2845.5731680066983,
2027-12-01,,5071.603464113693,5880.738109206247,2858.463356879423,
2028-01-01,,5051.714011969858,5839.3334089930695,2871.783218714572,
2028-02-01,,4656.6342699906145,5449.121609865335,2885.103080549721,
2028-03-01,,5025.993934901695,5852.002197893357,2897.5635964600215,
2028-04-01,,5002.462958437608,5834.277014251329,2910.8834582951713,
