horizon,mse,rmse,mae,mape,mdape,smape,coverage
227 days,469251.81035157276,685.0195693201565,478.2817652326424,0.08072527783918605,0.07520068785219576,0.08000560661621871,0.40540540540540543
228 days,467585.6254293838,683.8023292073403,476.41963930047075,0.08280050638947808,0.07520068785219576,0.08219219714861682,0.35135135135135137
229 days,469662.79014963465,685.3194803517806,480.95066799488757,0.08166971051633984,0.07236014538814609,0.08096182327854647,0.35135135135135137
230 days,543616.5289571779,737.3035527902858,535.5629334186492,0.0904531807448817,0.07520068785219576,0.09152054529551373,0.32432432432432434
231 days,571166.7550565707,755.7557509252382,558.373578845176,0.09340750774339067,0.07819302910635696,0.09407430650917092,0.32432432432432434
232 days,593945.6965886562,770.6787246243769,579.0441836650884,0.09586669259825586,0.08030131389282649,0.09623919106743833,0.3108108108108108
233 days,594278.5816937544,770.8946631633627,589.8254829644513,0.09483545079507413,0.0849253274016987,0.09436296364214072,0.2972972972972973
234 days,587809.7407189837,766.6875117797235,590.5770922177452,0.09098118967157547,0.08030131389282649,0.08961069464013481,0.2972972972972973
235 days,682868.2699154193,826.3584391263995,609.381153151806,0.09153957007843325,0.07819302910635696,0.08975359727626757,0.32432432432432434
236 days,774980.2824408037,880.3296441906314,641.7827842702839,0.09538817020142186,0.07819302910635696,0.09299713267981433,0.32432432432432434
237 days,767501.2582042076,876.0714914915378,632.2013117336489,0.0941241557032471,0.07605247204557296,0.09174821835094756,0.35135135135135137
238 days,686467.4593580645,828.5333181943043,594.291294882376,0.08894631120221494,0.07520068785219576,0.0872764460060774,0.3783783783783784
239 days,592747.1736560935,769.9007557186144,545.6638942709762,0.08288822584278352,0.0702744731322347,0.08173894723747313,0.43243243243243246
240 days,519356.8251659226,720.6641555994877,507.5322491261531,0.07807666839281725,0.06497845107897078,0.07741789253313293,0.4594594594594595
241 days,527470.8436073364,726.2718799508463,521.129657294101,0.07948316681713166,0.06497845107897078,0.07878172389632573,0.43243243243243246
242 days,532691.7952668235,729.8573800865643,527.3991123935003,0.08003840888114974,0.06497845107897078,0.07921877193448593,0.4189189189189189
243 days,528228.0960410646,726.7930214586988,524.0836850623848,0.07955774152574135,0.06497845107897078,0.07866922096898882,0.43243243243243246
244 days,529739.4619709944,727.8320286790039,529.1664114502883,0.08003148112795624,0.06497845107897078,0.07914990188934601,0.43243243243243246
255 days,526035.0932709586,725.2827678022956,523.3785711763338,0.08154998975219516,0.0702744731322347,0.0808411685337914,0.40540540540540543
256 days,517062.35656640213,719.0704809449503,512.7958825198282,0.08274853624006111,0.07236014538814609,0.0822498059122383,0.3918918918918919
257 days,508375.32888814545,713.0044381966675,503.9873912592423,0.08407257484995813,0.07236014538814609,0.08352294330088374,0.3783783783783784
258 days,504021.55791232863,709.9447569440376,497.8466086592549,0.08480054028297324,0.07337220777079434,0.08435942436596208,0.35135135135135137
259 days,504157.4978114017,710.0404902619299,497.8037897387456,0.08475680576891038,0.07236014538814609,0.08426439782900935,0.32432432432432434
260 days,557539.5176177507,746.6856886386337,530.878033787089,0.08793323809333027,0.07236014538814609,0.08854187582212711,0.32432432432432434
261 days,592313.5333859435,769.6190833041652,559.9273512313468,0.09353523313035565,0.07337220777079434,0.09495140651563504,0.2972972972972973
262 days,652195.1067201415,807.5859748163916,607.9156093472657,0.09931253730063784,0.07506977343170089,0.09992840155513101,0.2972972972972973
263 days,670476.4352697043,818.8262546289685,624.203091108307,0.10037756683820141,0.07506977343170089,0.10075790012730708,0.2972972972972973
264 days,658366.9881969619,811.3981687167909,624.4297673478311,0.09691179966052758,0.07605247204557296,0.09639620693953126,0.2972972972972973
265 days,776258.1167182795,881.0551155962262,656.1612973323686,0.09770618343571423,0.07605247204557296,0.0954330272411164,0.2972972972972973
266 days,753014.4353162361,867.7640435718895,634.3332122616372,0.09425164492164981,0.07506977343170089,0.09223102102159526,0.32432432432432434
