date,bank_name,bank_name_raw,bank_category,source,low_coverage,dc_outstanding,atm_onsite,atm_offsite,pos_terminals,micro_atm,bharat_qr,upi_qr,dc_pos_vol,dc_online_vol,dc_others_vol,dc_atm_cash_vol
2020-09-01,Karnataka Bank,KARNATAKA BANK LTD,Private Sector Banks,xlsx_monthly,False,4930134.0,342.0,674.0,11220.0,0.0,0.0,,2985238.0,,,4143155.0
2020-09-01,Karur Vysya Bank,KARUR VYSYA BANK LTD,Private Sector Banks,xlsx_monthly,False,4127735.0,747.0,918.0,14288.0,0.0,0.0,,2596332.0,,,4808258.0
2020-09-01,Kotak Mahindra Bank,KOTAK MAHINDRA BANK LTD,Private Sector Banks,xlsx_monthly,False,15931912.0,1309.0,1241.0,34389.0,0.0,12163.0,,8941249.0,,,7080398.0
2020-09-01,NSDL Payments Bank,NSDL PAYMENTS BANK,Payment Banks,xlsx_monthly,False,80170.0,0.0,0.0,0.0,143.0,0.0,,22209.0,,,388.0
2020-09-01,North East Small Finance Bank,NORTH EAST SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,201646.0,1.0,0.0,0.0,0.0,0.0,,16573.0,,,24084.0
2020-09-01,Paytm Payments Bank,PAYTM PAYMENTS BANK,Payment Banks,xlsx_monthly,False,60627085.0,1.0,30.0,181601.0,0.0,0.0,,2842196.0,,,1521060.0
2020-09-01,Punjab National Bank,PUNJAB NATIONAL BANK,Public Sector Banks,xlsx_monthly,False,42057418.0,8839.0,5039.0,101291.0,5268.0,126261.0,,17182044.0,,,29505152.0
2020-09-01,Punjab and Sind Bank,PUNJAB AND SIND BANK,Public Sector Banks,xlsx_monthly,False,2944410.0,1045.0,30.0,931.0,354.0,832.0,,912457.0,,,1412464.0
2020-09-01,Ratnakar Bank Limited,RATNAKAR BANK LIMITED,Private Sector Banks,xlsx_monthly,False,1099461.0,310.0,92.0,601792.0,0.0,702631.0,,516500.0,,,558258.0
2020-09-01,South Indian Bank,SOUTH INDIAN BANK,Private Sector Banks,xlsx_monthly,False,3322291.0,822.0,613.0,9437.0,0.0,590.0,,2071756.0,,,2630525.0
2020-09-01,Standard Chartered Bank,STANDARD CHARTERED BANK LTD,Foreign Banks,xlsx_monthly,False,1006194.0,99.0,104.0,0.0,0.0,0.0,,1687904.0,,,984127.0
2020-09-01,State Bank of India,STATE BANK OF INDIA,Public Sector Banks,xlsx_monthly,False,288910959.0,25597.0,33165.0,701523.0,56483.0,367141.0,,103799486.0,,,167229727.0
2020-09-01,Suryoday Small Finance Bank,SURYODAY SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,90903.0,25.0,1.0,0.0,0.0,0.0,,28984.0,,,38160.0
2020-09-01,Tamilnad Mercantile Bank,TAMILNAD MERCANTILE BANK LTD,Private Sector Banks,xlsx_monthly,False,1864822.0,601.0,734.0,4182.0,0.0,0.0,,794868.0,,,5217319.0
2020-09-01,The Laxmi Vilas Bank Ltd,THE LAXMI VILAS BANK LTD,Private Sector Banks,xlsx_monthly,False,1462076.0,446.0,525.0,2796.0,0.0,0.0,,347472.0,,,804327.0
2020-09-01,UCO Bank,UCO BANK,Public Sector Banks,xlsx_monthly,False,9274062.0,2086.0,195.0,8961.0,3568.0,6723.0,,3583170.0,,,5752025.0
2020-09-01,Ujjivan Small Finance Bank,UJJIVAN SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,5597583.0,474.0,3.0,0.0,0.0,0.0,,431038.0,,,1632911.0
2020-09-01,Union Bank of India,UNION BANK OF INDIA,Public Sector Banks,xlsx_monthly,False,43647290.0,9276.0,4011.0,359152.0,8040.0,1226.0,,19812661.0,,,37646593.0
2020-09-01,Utkarsh Small Finance Bank,UTKARSH SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,481200.0,160.0,36.0,0.0,5.0,0.0,,50622.0,,,147854.0
2020-09-01,Yes Bank,YES BANK LTD,Private Sector Banks,xlsx_monthly,False,3028279.0,1011.0,335.0,60862.0,56.0,204213.0,,1851631.0,,,1711135.0
2020-10-01,AU Small Finance Bank,AU SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,1383580.0,335.0,2.0,0.0,235.0,0.0,,360380.0,,,623993.0
2020-10-01,Airtel Payments Bank,AIRTEL PAYMENTS BANK,Payment Banks,xlsx_monthly,False,2177776.0,0.0,0.0,0.0,0.0,0.0,,538022.0,,,0.0
2020-10-01,American Express,AMERICAN EXPRESS,Foreign Banks,xlsx_monthly,False,0.0,0.0,0.0,47777.0,0.0,28.0,,0.0,,,0.0
2020-10-01,Axis Bank,AXIS BANK LTD,Private Sector Banks,xlsx_monthly,False,22815217.0,5591.0,11793.0,517288.0,710.0,142883.0,,22851010.0,,,23069221.0
2020-10-01,Bandhan Bank,BANDHAN BANK LTD,Private Sector Banks,xlsx_monthly,False,4119797.0,485.0,2.0,32781.0,0.0,0.0,,1214774.0,,,2168330.0
2020-10-01,Bank of America,BANK OF AMERICA,Foreign Banks,xlsx_monthly,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
2020-10-01,Bank of Baroda,BANK OF BARODA,Public Sector Banks,xlsx_monthly,False,61854016.0,8838.0,3275.0,52395.0,21133.0,6831.0,,18409589.0,,,27942562.0
2020-10-01,Bank of India,BANK OF INDIA,Public Sector Banks,xlsx_monthly,False,39737037.0,2443.0,3268.0,103982.0,7903.0,952.0,,11175778.0,,,19093643.0
2020-10-01,Bank of Maharashtra,BANK OF MAHARASHTRA,Public Sector Banks,xlsx_monthly,False,8542514.0,1356.0,495.0,2649.0,0.0,254324.0,,4946101.0,,,6916621.0
2020-10-01,Barclays Bank,BARCLAYS BANK PLC,Foreign Banks,xlsx_monthly,False,2198.0,0.0,0.0,0.0,0.0,1.0,,170.0,,,95.0
2020-10-01,Canara Bank,CANARA BANK,Public Sector Banks,xlsx_monthly,False,37599838.0,8715.0,4374.0,37667.0,9282.0,76.0,,19070601.0,,,31050839.0
2020-10-01,Capital Small Finance Bank,CAPITAL SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,140057.0,153.0,2.0,0.0,0.0,0.0,,73034.0,,,95392.0
2020-10-01,Catholic Syrian Bank Ltd,CATHOLIC SYRIAN BANK LTD,Private Sector Banks,xlsx_monthly,False,738735.0,256.0,54.0,0.0,0.0,1698.0,,290549.0,,,454005.0
2020-10-01,Central Bank of India,CENTRAL BANK OF INDIA,Public Sector Banks,xlsx_monthly,False,25557010.0,2747.0,896.0,3903.0,6356.0,26599.0,,6278430.0,,,11566313.0
2020-10-01,Citi Bank,CITI BANK,Foreign Banks,xlsx_monthly,False,1669022.0,47.0,465.0,0.0,0.0,0.0,,2809809.0,,,1269390.0
2020-10-01,City Union Bank,CITY UNION BANK,Private Sector Banks,xlsx_monthly,False,2109005.0,1106.0,680.0,8709.0,1602.0,14180.0,,1321191.0,,,2414115.0
2020-10-01,DCB Bank,DCB BANK LTD,Private Sector Banks,xlsx_monthly,False,779186.0,299.0,173.0,8220.0,0.0,1514.0,,445769.0,,,407229.0
2020-10-01,Dbs Bank,DBS BANK,Foreign Banks,xlsx_monthly,False,1090593.0,22.0,29.0,0.0,0.0,0.0,,1132084.0,,,799482.0
2020-10-01,Deutsche Bank,DEUTSCHE BANK LTD,Foreign Banks,xlsx_monthly,False,125238.0,13.0,19.0,0.0,0.0,0.0,,131624.0,,,56313.0
2020-10-01,Dhanalakshmi Bank,DHANALAKSHMI BANK LTD,Private Sector Banks,xlsx_monthly,False,512964.0,204.0,52.0,1405.0,0.0,0.0,,306320.0,,,518274.0
2020-10-01,ESAF Small Finance Bank,ESAF SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,3377092.0,237.0,2.0,501.0,56.0,0.0,,194317.0,,,740637.0
2020-10-01,Equitas Small Finance Bank,EQUITAS SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,933587.0,325.0,2.0,350.0,284.0,4878.0,,196950.0,,,871986.0
2020-10-01,Federal Bank,FEDERAL BANK LTD,Private Sector Banks,xlsx_monthly,False,8182766.0,1485.0,467.0,14919.0,0.0,113623.0,,5798511.0,,,7642983.0
2020-10-01,Fincare Small Finance Bank,FINCARE SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,2419787.0,108.0,0.0,0.0,0.0,0.0,,66524.0,,,550776.0
2020-10-01,Fino Payments Bank,FINO PAYMENTS BANK,Payment Banks,xlsx_monthly,False,1726555.0,0.0,0.0,0.0,187612.0,0.0,,166456.0,,,463941.0
2020-10-01,HDFC Bank,HDFC BANK LTD,Private Sector Banks,xlsx_monthly,False,34439937.0,6439.0,7895.0,940533.0,2343.0,356240.0,,45056025.0,,,35863200.0
2020-10-01,Hongkong And Shanghai Bkg Corpn,HONGKONG AND SHANGHAI BKG CORPN,Foreign Banks,xlsx_monthly,False,484409.0,46.0,36.0,0.0,0.0,0.0,,455552.0,,,287973.0
2020-10-01,ICICI Bank,ICICI BANK LTD,Private Sector Banks,xlsx_monthly,False,47485542.0,7800.0,9429.0,501047.0,4140.0,30036.0,,30596835.0,,,26542957.0
2020-10-01,Idbi Ltd,IDBI LTD,Public Sector Banks,xlsx_monthly,False,12965460.0,2209.0,1203.0,30249.0,501.0,3118.0,,5064054.0,,,7485601.0
2020-10-01,Idfc Bank Limited,IDFC Bank Limited,Private Sector Banks,xlsx_monthly,False,2502843.0,424.0,96.0,11730.0,11309.0,0.0,,1748583.0,,,2313555.0
2020-10-01,India Post Payments Bank,INDIA POST PAYMENTS BANK,Payment Banks,xlsx_monthly,False,228.0,0.0,0.0,0.0,140487.0,0.0,,13.0,,,0.0
2020-10-01,Indian Bank,INDIAN BANK,Public Sector Banks,xlsx_monthly,False,22875235.0,4606.0,789.0,13328.0,9061.0,8289.0,,11870609.0,,,21395395.0
2020-10-01,Indian Overseas Bank,INDIAN OVERSEAS BANK,Public Sector Banks,xlsx_monthly,False,18593709.0,2712.0,410.0,9658.0,0.0,0.0,,5501162.0,,,12818894.0
2020-10-01,IndusInd Bank,INDUSIND BANK LTD,Private Sector Banks,xlsx_monthly,False,6128861.0,1333.0,1482.0,105963.0,259.0,61570.0,,2773806.0,,,3964741.0
2020-10-01,Jammu and Kashmir Bank,JAMMU AND KASHMIR BANK,Private Sector Banks,xlsx_monthly,False,4404124.0,771.0,606.0,14758.0,920.0,0.0,,3847126.0,,,6045234.0
2020-10-01,Jana Small Finance Bank,JANA SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,1564894.0,132.0,3.0,0.0,0.0,0.0,,92414.0,,,363632.0
2020-10-01,Jio Payments Bank,JIO PAYMENTS BANK,Payment Banks,xlsx_monthly,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
2020-10-01,Karnataka Bank,KARNATAKA BANK LTD,Private Sector Banks,xlsx_monthly,False,4985608.0,343.0,675.0,11297.0,0.0,0.0,,3280533.0,,,4318643.0
2020-10-01,Karur Vysya Bank,KARUR VYSYA BANK LTD,Private Sector Banks,xlsx_monthly,False,4175257.0,746.0,920.0,13498.0,0.0,0.0,,2770352.0,,,5150606.0
2020-10-01,Kotak Mahindra Bank,KOTAK MAHINDRA BANK LTD,Private Sector Banks,xlsx_monthly,False,15979204.0,1319.0,1238.0,34491.0,0.0,12187.0,,10097154.0,,,7857673.0
2020-10-01,NSDL Payments Bank,NSDL PAYMENTS BANK,Payment Banks,xlsx_monthly,False,95863.0,0.0,0.0,0.0,322.0,0.0,,26210.0,,,1185.0
2020-10-01,North East Small Finance Bank,NORTH EAST SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,210549.0,2.0,0.0,0.0,0.0,0.0,,19298.0,,,30452.0
2020-10-01,Paytm Payments Bank,PAYTM PAYMENTS BANK,Payment Banks,xlsx_monthly,False,61208819.0,1.0,34.0,192794.0,0.0,0.0,,2620359.0,,,1639769.0
2020-10-01,Punjab National Bank,PUNJAB NATIONAL BANK,Public Sector Banks,xlsx_monthly,False,42133736.0,8844.0,5071.0,102604.0,16534.0,203057.0,,19541771.0,,,33747257.0
2020-10-01,Punjab and Sind Bank,PUNJAB AND SIND BANK,Public Sector Banks,xlsx_monthly,False,3001678.0,1051.0,29.0,966.0,354.0,905.0,,940451.0,,,1488163.0
2020-10-01,Ratnakar Bank Limited,RATNAKAR BANK LIMITED,Private Sector Banks,xlsx_monthly,False,1115253.0,314.0,92.0,602976.0,0.0,755371.0,,571480.0,,,615047.0
2020-10-01,South Indian Bank,SOUTH INDIAN BANK,Private Sector Banks,xlsx_monthly,False,3359558.0,822.0,616.0,9494.0,0.0,621.0,,2228867.0,,,2864562.0
2020-10-01,Standard Chartered Bank,STANDARD CHARTERED BANK LTD,Foreign Banks,xlsx_monthly,False,1006834.0,99.0,86.0,0.0,0.0,0.0,,1917530.999999999,,,1130342.0
2020-10-01,State Bank of India,STATE BANK OF INDIA,Public Sector Banks,xlsx_monthly,False,291869747.0,25609.0,33062.0,723369.0,56483.0,389009.0,,117723650.0,,,189364448.0
2020-10-01,Suryoday Small Finance Bank,SURYODAY SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,113066.0,25.0,1.0,0.0,0.0,0.0,,33346.0,,,48057.0
2020-10-01,Tamilnad Mercantile Bank,TAMILNAD MERCANTILE BANK LTD,Private Sector Banks,xlsx_monthly,False,1865474.0,613.0,735.0,4165.0,0.0,0.0,,859985.0,,,5482302.0
2020-10-01,The Laxmi Vilas Bank Ltd,THE LAXMI VILAS BANK LTD,Private Sector Banks,xlsx_monthly,False,1477981.0,449.0,525.0,2657.0,0.0,4379.0,,390504.0,,,879694.0
2020-10-01,UCO Bank,UCO BANK,Public Sector Banks,xlsx_monthly,False,9405412.0,2087.0,198.0,9233.0,3568.0,6928.0,,3787314.0,,,6390551.0
2020-10-01,Ujjivan Small Finance Bank,UJJIVAN SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,5651734.0,474.0,3.0,0.0,0.0,0.0,,467698.0,,,1887806.0
2020-10-01,Union Bank of India,UNION BANK OF INDIA,Public Sector Banks,xlsx_monthly,False,43848419.0,9086.0,3941.0,353305.0,8040.0,1226.0,,21122773.0,,,42753614.0
2020-10-01,Utkarsh Small Finance Bank,UTKARSH SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,532498.0,162.0,36.0,0.0,53.0,0.0,,56438.0,,,139936.0
2020-10-01,Yes Bank,YES BANK LTD,Private Sector Banks,xlsx_monthly,False,3089570.0,1002.0,335.0,60672.0,56.0,204023.0,,2084612.0,,,1929061.0
2020-11-01,AU Small Finance Bank,AU SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,1412877.0,337.0,2.0,0.0,237.0,0.0,,356202.0,,,618403.0
2020-11-01,Airtel Payments Bank,AIRTEL PAYMENTS BANK,Payment Banks,xlsx_monthly,False,2313604.0,0.0,0.0,0.0,0.0,0.0,,428662.0,,,0.0
2020-11-01,American Express,AMERICAN EXPRESS,Foreign Banks,xlsx_monthly,False,0.0,0.0,0.0,48214.0,0.0,23.0,,0.0,,,0.0
2020-11-01,Axis Bank,AXIS BANK LTD,Private Sector Banks,xlsx_monthly,False,23000831.0,5595.0,11765.0,534149.0,710.0,151955.0,,22553765.0,,,22948629.0
2020-11-01,Bandhan Bank,BANDHAN BANK LTD,Private Sector Banks,xlsx_monthly,False,4223291.0,485.0,2.0,33336.0,0.0,0.0,,1114199.0,,,2116873.0
2020-11-01,Bank of America,BANK OF AMERICA,Foreign Banks,xlsx_monthly,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
2020-11-01,Bank of Baroda,BANK OF BARODA,Public Sector Banks,xlsx_monthly,False,62642735.0,8768.0,3145.0,52095.0,21522.0,7271.0,,17597813.0,,,27871593.0
2020-11-01,Bank of India,BANK OF INDIA,Public Sector Banks,xlsx_monthly,False,40074067.0,2444.0,3251.0,49134.0,8036.0,1165.0,,10715846.0,,,19176766.0
2020-11-01,Bank of Maharashtra,BANK OF MAHARASHTRA,Public Sector Banks,xlsx_monthly,False,8751830.0,1368.0,496.0,2709.0,0.0,283661.0,,4857789.0,,,7089968.0
2020-11-01,Barclays Bank,BARCLAYS BANK PLC,Foreign Banks,xlsx_monthly,False,2170.0,0.0,0.0,0.0,0.0,1.0,,143.0,,,97.0
2020-11-01,Canara Bank,CANARA BANK,Public Sector Banks,xlsx_monthly,False,38164105.0,8742.0,4373.0,36995.0,9252.0,76.0,,18465279.0,,,31140263.0
2020-11-01,Capital Small Finance Bank,CAPITAL SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,142282.0,154.0,2.0,0.0,0.0,0.0,,71140.0,,,99726.0
2020-11-01,Catholic Syrian Bank Ltd,CATHOLIC SYRIAN BANK LTD,Private Sector Banks,xlsx_monthly,False,753606.0,261.0,53.0,0.0,0.0,1853.0,,290352.0,,,459545.0
2020-11-01,Central Bank of India,CENTRAL BANK OF INDIA,Public Sector Banks,xlsx_monthly,False,25717084.0,2749.0,900.0,3957.0,6353.0,4894.0,,5963810.0,,,10990805.0
2020-11-01,Citi Bank,CITI BANK,Foreign Banks,xlsx_monthly,False,1669941.0,47.0,462.0,0.0,0.0,0.0,,2772791.0,,,1278982.0
2020-11-01,City Union Bank,CITY UNION BANK,Private Sector Banks,xlsx_monthly,False,2218163.0,1105.0,675.0,8689.0,2409.0,17841.0,,1263660.0,,,2371827.0
2020-11-01,DCB Bank,DCB BANK LTD,Private Sector Banks,xlsx_monthly,False,782028.0,299.0,173.0,8280.0,0.0,1566.0,,430392.0,,,389675.0
2020-11-01,Dbs Bank,DBS BANK,Foreign Banks,xlsx_monthly,False,1057960.0,22.0,29.0,0.0,0.0,0.0,,1092832.0,,,764546.0
2020-11-01,Deutsche Bank,DEUTSCHE BANK LTD,Foreign Banks,xlsx_monthly,False,122882.0,13.0,19.0,0.0,0.0,0.0,,133523.0,,,57441.0
2020-11-01,Dhanalakshmi Bank,DHANALAKSHMI BANK LTD,Private Sector Banks,xlsx_monthly,False,516560.0,205.0,51.0,1430.0,0.0,0.0,,294694.0,,,508730.0
2020-11-01,ESAF Small Finance Bank,ESAF SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,3438300.0,261.0,2.0,559.0,56.0,0.0,,204060.0,,,778017.0
2020-11-01,Equitas Small Finance Bank,EQUITAS SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,968096.0,327.0,2.0,471.0,286.0,5853.0,,209218.0,,,842240.0
2020-11-01,Federal Bank,FEDERAL BANK LTD,Private Sector Banks,xlsx_monthly,False,8263538.0,1485.0,467.0,15490.0,0.0,94185.0,,5774988.0,,,7661576.0
2020-11-01,Fincare Small Finance Bank,FINCARE SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,2451189.0,108.0,0.0,0.0,0.0,0.0,,62632.0,,,520444.0
2020-11-01,Fino Payments Bank,FINO PAYMENTS BANK,Payment Banks,xlsx_monthly,False,1801893.0,0.0,0.0,0.0,194837.0,0.0,,143853.0,,,456976.0
2020-11-01,HDFC Bank,HDFC BANK LTD,Private Sector Banks,xlsx_monthly,False,34932317.0,6462.0,7921.0,948105.0,2368.0,366318.0,,43692916.0,,,36590465.0
2020-11-01,Hongkong And Shanghai Bkg Corpn,HONGKONG AND SHANGHAI BKG CORPN,Foreign Banks,xlsx_monthly,False,478303.0,46.0,36.0,0.0,0.0,0.0,,440518.0,,,289790.0
2020-11-01,ICICI Bank,ICICI BANK LTD,Private Sector Banks,xlsx_monthly,False,47750539.0,7959.0,9289.0,506890.0,4127.0,388183.0,,30371735.0,,,26692363.0
2020-11-01,Idbi Ltd,IDBI LTD,Private Sector Banks,xlsx_monthly,False,13013281.0,2211.0,1200.0,30487.0,501.0,3124.0,,5004421.0,,,7589193.0
2020-11-01,Idfc Bank Limited,IDFC Bank Limited,Private Sector Banks,xlsx_monthly,False,2578383.0,428.0,109.0,13871.0,11325.0,0.0,,1806155.0,,,2514457.0
2020-11-01,India Post Payments Bank,INDIA POST PAYMENTS BANK,Payment Banks,xlsx_monthly,False,1157.0,0.0,0.0,0.0,140487.0,0.0,,42.0,,,0.0
2020-11-01,Indian Bank,INDIAN BANK,Public Sector Banks,xlsx_monthly,False,23136322.0,4643.0,786.0,13379.0,9057.0,8287.0,,11234842.0,,,21117256.0
2020-11-01,Indian Overseas Bank,INDIAN OVERSEAS BANK,Public Sector Banks,xlsx_monthly,False,18686626.0,2713.0,412.0,9784.0,0.0,0.0,,5395881.0,,,12794614.0
2020-11-01,IndusInd Bank,INDUSIND BANK LTD,Private Sector Banks,xlsx_monthly,False,6224601.0,1339.0,1484.0,119892.0,259.0,59065.0,,2796769.0,,,4075280.0
2020-11-01,Jammu and Kashmir Bank,JAMMU AND KASHMIR BANK,Private Sector Banks,xlsx_monthly,False,4437204.0,771.0,608.0,14722.0,920.0,0.0,,3910126.0,,,5793371.0
2020-11-01,Jana Small Finance Bank,JANA SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,1624349.0,123.0,3.0,0.0,0.0,0.0,,95486.0,,,353710.0
2020-11-01,Jio Payments Bank,JIO PAYMENTS BANK,Payment Banks,xlsx_monthly,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
2020-11-01,Karnataka Bank,KARNATAKA BANK LTD,Private Sector Banks,xlsx_monthly,False,5034027.0,342.0,675.0,11293.0,0.0,0.0,,3098832.0,,,4264204.0
2020-11-01,Karur Vysya Bank,KARUR VYSYA BANK LTD,Private Sector Banks,xlsx_monthly,False,4218586.0,749.0,919.0,13402.0,0.0,0.0,,2772048.0,,,5024119.0
2020-11-01,Kotak Mahindra Bank,KOTAK MAHINDRA BANK LTD,Private Sector Banks,xlsx_monthly,False,16492962.0,1320.0,1242.0,35418.0,0.0,11926.0,,10050441.0,,,8061838.0
2020-11-01,NSDL Payments Bank,NSDL PAYMENTS BANK,Payment Banks,xlsx_monthly,False,101487.0,0.0,0.0,0.0,565.0,0.0,,19878.0,,,1357.0
2020-11-01,North East Small Finance Bank,NORTH EAST SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,218520.0,4.0,0.0,0.0,0.0,0.0,,18277.0,,,28331.0
2020-11-01,Paytm Payments Bank,PAYTM PAYMENTS BANK,Payment Banks,xlsx_monthly,False,61709416.0,1.0,43.0,203697.0,0.0,0.0,,2370245.0,,,1634047.0
2020-11-01,Punjab National Bank,PUNJAB NATIONAL BANK,Public Sector Banks,xlsx_monthly,False,51234704.0,8843.0,5054.0,100730.0,15272.0,245580.0,,17910834.0,,,34430650.0
2020-11-01,Punjab and Sind Bank,PUNJAB AND SIND BANK,Public Sector Banks,xlsx_monthly,False,3040650.0,1053.0,30.0,1003.0,354.0,949.0,,938119.0,,,1471760.0
2020-11-01,Ratnakar Bank Limited,RATNAKAR BANK LIMITED,Private Sector Banks,xlsx_monthly,False,1154528.0,322.0,93.0,602610.0,0.0,764706.0,,560573.0,,,635585.0
2020-11-01,South Indian Bank,SOUTH INDIAN BANK,Private Sector Banks,xlsx_monthly,False,3396452.0,827.0,617.0,9619.0,0.0,734.0,,2234944.0,,,2883482.0
2020-11-01,Standard Chartered Bank,STANDARD CHARTERED BANK LTD,Foreign Banks,xlsx_monthly,False,1002863.0,97.0,85.0,0.0,0.0,0.0,,1874066.0,,,1138737.0
2020-11-01,State Bank of India,STATE BANK OF INDIA,Public Sector Banks,xlsx_monthly,False,294579425.0,25569.0,32583.0,733091.0,56483.0,403391.0,,109721320.0,,,188565861.0
2020-11-01,Suryoday Small Finance Bank,SURYODAY SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,133317.0,25.0,1.0,0.0,0.0,0.0,,34937.0,,,50371.0
2020-11-01,Tamilnad Mercantile Bank,TAMILNAD MERCANTILE BANK LTD,Private Sector Banks,xlsx_monthly,False,1885783.0,613.0,735.0,4165.0,0.0,0.0,,793312.0,,,5482283.0
2020-11-01,The Laxmi Vilas Bank Ltd,THE LAXMI VILAS BANK LTD,Private Sector Banks,xlsx_monthly,False,1486473.0,448.0,527.0,2558.0,0.0,4572.0,,255603.0,,,674145.0
2020-11-01,UCO Bank,UCO BANK,Public Sector Banks,xlsx_monthly,False,9549247.0,2065.0,201.0,9390.0,3568.0,7026.0,,3517023.0,,,6274710.0
2020-11-01,Ujjivan Small Finance Bank,UJJIVAN SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,5706954.0,474.0,3.0,0.0,0.0,0.0,,428614.0,,,1679321.0
2020-11-01,Union Bank of India,UNION BANK OF INDIA,Public Sector Banks,xlsx_monthly,False,44693788.0,9085.0,3913.0,335333.0,8040.0,1226.0,,20693007.0,,,66089740.0
2020-11-01,Utkarsh Small Finance Bank,UTKARSH SMALL FINANCE BANK LIMITED,Small Finance Banks,xlsx_monthly,False,568347.0,163.0,36.0,0.0,106.0,0.0,,55118.0,,,134605.0
2020-11-01,Yes Bank,YES BANK LTD,Private Sector Banks,xlsx_monthly,False,3142367.0,1005.0,333.0,61793.0,56.0,210219.0,,2083538.0,,,1974230.0
2020-12-01,AU Small Finance Bank,AU SMALL FINANCE BANK LTD,Small Finance Banks,xlsx_consolidated,False,1433240.0,339.0,2.0,0.0,244.0,0.0,,359583.0,,,614466.0
2020-12-01,Airtel Payments Bank,AIRTEL PAYMENTS BANK,Payment Banks,xlsx_consolidated,False,1209451.0,0.0,0.0,0.0,0.0,0.0,,377389.0,,,0.0
2020-12-01,American Express,AMERICAN EXPRESS,Foreign Banks,xlsx_monthly,False,0.0,0.0,0.0,45347.0,0.0,25.0,,0.0,,,0.0
2020-12-01,American Express Banking Corporation,AMERICAN EXPRESS BANKING CORPORATION,Foreign Banks,xlsx_consolidated,False,0.0,0.0,0.0,45347.0,0.0,25.0,,0.0,,,0.0
2020-12-01,Axis Bank,AXIS BANK LTD,Private Sector Banks,xlsx_consolidated,False,23143406.0,5598.0,11656.0,541774.0,710.0,162176.0,,22237195.0,,,22912024.0
2020-12-01,Bandhan Bank,BANDHAN BANK LTD,Private Sector Banks,xlsx_consolidated,False,4325881.0,485.0,2.0,33728.0,0.0,0.0,,1138751.0,,,2174251.0
2020-12-01,Bank of America,BANK OF AMERICA,Foreign Banks,xlsx_consolidated,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
2020-12-01,Bank of Baroda,BANK OF BARODA,Public Sector Banks,xlsx_consolidated,False,63291645.0,8544.0,3009.0,50329.0,21960.0,7583.0,,16392607.0,,,27643906.0
2020-12-01,Bank of India,BANK OF INDIA,Public Sector Banks,xlsx_consolidated,False,40492994.0,2445.0,3245.0,50781.0,8154.0,1194.0,,10233198.0,,,19264181.0
2020-12-01,Bank of Maharashtra,BANK OF MAHARASHTRA,Public Sector Banks,xlsx_consolidated,False,9027748.0,1282.0,441.0,2674.0,0.0,298277.0,,4760388.0,,,7213453.0
2020-12-01,Barclays Bank,BARCLAYS BANK PLC,Foreign Banks,xlsx_consolidated,False,2126.0,0.0,0.0,0.0,0.0,1.0,,155.0,,,99.0
2020-12-01,CSB Bank,CSB BANK LTD.,Private Sector Banks,xlsx_consolidated,False,771240.0,263.0,54.0,0.0,14.0,2014.0,,310622.0,,,493978.0
2020-12-01,Canara Bank,CANARA BANK,Public Sector Banks,xlsx_consolidated,False,38814447.0,8607.0,4366.0,37090.0,9242.0,76.0,,14715844.0,,,30943747.0
2020-12-01,Capital Small Finance Bank,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,xlsx_consolidated,False,144997.0,155.0,2.0,0.0,0.0,0.0,,69695.0,,,98423.0
