date,bank_name,bank_name_raw,bank_category,source,low_coverage,cc_outstanding,atm_onsite,atm_offsite,pos_terminals,micro_atm,bharat_qr,upi_qr,cc_pos_vol,cc_online_vol,cc_others_vol,cc_atm_cash_vol
2014-06-01,Jammu and Kashmir Bank,JAMMU AND KASHMIR BANK,,xls_monthly,False,39651.0,501.0,324.0,4116.0,,,,58201.0,,,2631.0
2014-06-01,Karnataka Bank,KARNATAKA BANK LTD,,xls_monthly,False,0.0,370.0,348.0,2425.0,,,,0.0,,,0.0
2014-06-01,Karur Vysya Bank,KARUR VYSYA BANK LTD,,xls_monthly,False,0.0,656.0,974.0,8639.0,,,,0.0,,,0.0
2014-06-01,Kotak Mahindra Bank,KOTAK MAHINDRA BANK LTD,,xls_monthly,False,433756.0,448.0,675.0,0.0,,,,761126.0,,,5699.0
2014-06-01,Oriental Bank Of Commerce,ORIENTAL BANK OF COMMERCE,,xls_monthly,False,0.0,2043.0,371.0,1734.0,,,,0.0,,,0.0
2014-06-01,Punjab National Bank,PUNJAB NATIONAL BANK,,xls_monthly,False,128454.0,4216.0,3501.0,11014.0,,,,170065.0,,,2143.0
2014-06-01,Punjab and Sind Bank,PUNJAB AND SIND BANK,,xls_monthly,False,0.0,927.0,204.0,0.0,,,,0.0,,,0.0
2014-06-01,Ratnakar Bank Limited,RATNAKAR BANK LIMITED,,xls_monthly,False,83895.0,118.0,250.0,73.0,,,,94629.0,,,882.0
2014-06-01,Royal Bank Of Scotland N V,ROYAL BANK OF SCOTLAND N V,,xls_monthly,False,0.0,47.0,12.0,0.0,,,,0.0,,,0.0
2014-06-01,South Indian Bank,SOUTH INDIAN BANK,,xls_monthly,False,0.0,719.0,299.0,1146.0,,,,0.0,,,0.0
2014-06-01,Standard Chartered Bank,STANDARD CHARTERED BANK LTD,,xls_monthly,False,1145451.0,104.0,175.0,0.0,,,,2176494.0,,,2946.0
2014-06-01,State Bank Of Bikaner And Jaipur,STATE BANK OF BIKANER AND JAIPUR,,xls_monthly,False,0.0,950.0,672.0,1112.0,,,,0.0,,,0.0
2014-06-01,State Bank Of Hyderabad,STATE BANK OF HYDERABAD,,xls_monthly,False,0.0,1842.0,529.0,713.0,,,,0.0,,,0.0
2014-06-01,State Bank Of Mysore,STATE BANK OF MYSORE,,xls_monthly,False,0.0,847.0,281.0,2380.0,,,,0.0,,,0.0
2014-06-01,State Bank Of Patiala,STATE BANK OF PATIALA,,xls_monthly,False,0.0,1020.0,280.0,2116.0,,,,0.0,,,0.0
2014-06-01,State Bank Of Travancore,STATE BANK OF TRAVANCORE,,xls_monthly,False,0.0,1092.0,291.0,2093.0,,,,0.0,,,0.0
2014-06-01,State Bank of India,STATE BANK OF INDIA,,xls_monthly,False,2915327.0,23614.0,21315.0,146547.0,,,,6150831.0,,,50226.0
2014-06-01,Syndicate Bank,SYNDICATE BANK,,xls_monthly,False,69438.0,2191.0,210.0,1653.0,,,,63099.0,,,1733.0
2014-06-01,Tamilnad Mercantile Bank,TAMILNAD MERCANTILE BANK LTD,,xls_monthly,False,6381.0,302.0,400.0,1410.0,,,,5651.0,,,0.0
2014-06-01,The Laxmi Vilas Bank Ltd,THE LAXMI VILAS BANK LTD,,xls_monthly,False,0.0,216.0,420.0,3644.0,,,,0.0,,,0.0
2014-06-01,UCO Bank,UCO BANK,,xls_monthly,False,0.0,1473.0,660.0,0.0,,,,0.0,,,0.0
2014-06-01,Union Bank of India,UNION BANK OF INDIA,,xls_monthly,False,64705.0,3498.0,3124.0,7412.0,,,,69175.0,,,1033.0
2014-06-01,United Bank Of India,UNITED BANK OF INDIA,,xls_monthly,False,0.0,809.0,950.0,0.0,,,,0.0,,,0.0
2014-06-01,Vijaya Bank,VIJAYA BANK,,xls_monthly,False,41067.0,1307.0,229.0,1266.0,,,,70482.0,,,311.0
2014-06-01,Yes Bank,YES BANK LTD,,xls_monthly,False,0.0,430.0,740.0,7157.0,,,,0.0,,,0.0
2014-07-01,Allahabad Bank,ALLAHABAD BANK,,xls_monthly,False,0.0,663.0,425.0,316.0,,,,0.0,,,0.0
2014-07-01,American Express,AMERICAN EXPRESS,,xls_monthly,False,664098.0,0.0,0.0,21641.0,,,,2192677.0,,,4538.0
2014-07-01,Andhra Bank,ANDHRA BANK,,xls_monthly,False,135429.0,1282.0,684.0,2716.0,,,,168450.0,,,10709.0
2014-07-01,Axis Bank,AXIS BANK LTD,,xls_monthly,False,1476979.0,2566.0,10348.0,246433.0,,,,3282917.0,,,28604.0
2014-07-01,Bank of America,BANK OF AMERICA,,xls_monthly,False,622.0,0.0,0.0,0.0,,,,1763.0,,,12.0
2014-07-01,Bank of Baroda,BANK OF BARODA,,xls_monthly,False,74338.0,4357.0,2448.0,12353.0,,,,124823.0,,,2418.0
2014-07-01,Bank of India,BANK OF INDIA,,xls_monthly,False,129532.0,2882.0,2357.0,3438.0,,,,119949.0,,,11060.0
2014-07-01,Bank of Maharashtra,BANK OF MAHARASHTRA,,xls_monthly,False,30275.0,1413.0,420.0,22.0,,,,48543.0,,,330.0
2014-07-01,Barclays Bank,BARCLAYS BANK PLC,,xls_monthly,False,0.0,0.0,0.0,0.0,,,,0.0,,,0.0
2014-07-01,Canara Bank,CANARA BANK,,xls_monthly,False,75635.0,4243.0,2410.0,1384.0,,,,77872.0,,,12438.0
2014-07-01,Catholic Syrian Bank Ltd,CATHOLIC SYRIAN BANK LTD,,xls_monthly,False,0.0,171.0,61.0,0.0,,,,0.0,,,0.0
2014-07-01,Central Bank of India,CENTRAL BANK OF INDIA,,xls_monthly,False,42412.0,2136.0,1658.0,1158.0,,,,83419.0,,,1597.0
2014-07-01,Citi Bank,CITI BANK,,xls_monthly,False,2407807.0,56.0,525.0,18752.0,,,,9281704.0,,,52105.0
2014-07-01,City Union Bank,CITY UNION BANK,,xls_monthly,False,0.0,391.0,579.0,2766.0,,,,0.0,,,0.0
2014-07-01,Corporation Bank,CORPORATION BANK,,xls_monthly,False,81336.0,1594.0,1068.0,12681.0,,,,75142.0,,,1041.0
2014-07-01,Dbs Bank,DBS BANK,,xls_monthly,False,0.0,5.0,31.0,0.0,,,,0.0,,,0.0
2014-07-01,Dena Bank,DENA BANK,,xls_monthly,False,0.0,1309.0,123.0,0.0,,,,0.0,,,0.0
2014-07-01,Deutsche Bank,DEUTSCHE BANK LTD,,xls_monthly,False,0.0,13.0,26.0,0.0,,,,0.0,,,0.0
2014-07-01,Development Credit Bank,DEVELOPMENT CREDIT BANK,,xls_monthly,False,3385.0,114.0,124.0,599.0,,,,6289.0,,,573.0
2014-07-01,Dhanalakshmi Bank,DHANALAKSHMI BANK LTD,,xls_monthly,False,4229.0,182.0,214.0,280.0,,,,8436.0,,,6.0
2014-07-01,Federal Bank,FEDERAL BANK LTD,,xls_monthly,False,0.0,939.0,469.0,9033.0,,,,0.0,,,0.0
2014-07-01,Firstrand Bank,FIRSTRAND BANK,,xls_monthly,False,0.0,1.0,9.0,0.0,,,,0.0,,,0.0
2014-07-01,HDFC Bank,HDFC BANK LTD,,xls_monthly,False,5339608.0,4756.0,6676.0,210009.0,,,,16341415.0,,,97404.0
2014-07-01,Hongkong And Shanghai Bkg Corpn,HONGKONG AND SHANGHAI BKG CORPN,,xls_monthly,False,491360.0,69.0,75.0,10707.0,,,,985061.0,,,4616.0
2014-07-01,ICICI Bank,ICICI BANK LTD,,xls_monthly,False,3276132.0,4010.0,7522.0,315639.0,,,,7416850.0,,,11777.0
2014-07-01,Idbi Ltd,IDBI LTD,,xls_monthly,False,0.0,1291.0,1332.0,13933.0,,,,0.0,,,0.0
2014-07-01,Indian Bank,INDIAN BANK,,xls_monthly,False,64953.0,1640.0,532.0,0.0,,,,91949.0,,,3099.0
2014-07-01,Indian Overseas Bank,INDIAN OVERSEAS BANK,,xls_monthly,False,49015.0,2031.0,983.0,487.0,,,,31396.0,,,3398.0
2014-07-01,IndusInd Bank,INDUSIND BANK LTD,,xls_monthly,False,292992.0,523.0,727.0,273.0,,,,603297.0,,,2320.0
2014-07-01,Ing Vysya Bank Ltd,ING VYSYA BANK LTD,,xls_monthly,False,5232.0,282.0,359.0,0.0,,,,6387.0,,,76.0
2014-07-01,Jammu and Kashmir Bank,JAMMU AND KASHMIR BANK,,xls_monthly,False,40045.0,502.0,325.0,4223.0,,,,66910.0,,,2692.0
2014-07-01,Karnataka Bank,KARNATAKA BANK LTD,,xls_monthly,False,0.0,374.0,355.0,2395.0,,,,0.0,,,0.0
2014-07-01,Karur Vysya Bank,KARUR VYSYA BANK LTD,,xls_monthly,False,0.0,660.0,970.0,8739.0,,,,0.0,,,0.0
2014-07-01,Kotak Mahindra Bank,KOTAK MAHINDRA BANK LTD,,xls_monthly,False,444941.0,461.0,674.0,0.0,,,,809223.0,,,5968.0
2014-07-01,Oriental Bank Of Commerce,ORIENTAL BANK OF COMMERCE,,xls_monthly,False,0.0,2062.0,367.0,1433.0,,,,0.0,,,0.0
2014-07-01,Punjab National Bank,PUNJAB NATIONAL BANK,,xls_monthly,False,129313.0,4284.0,3517.0,5743.0,,,,172220.0,,,2377.0
2014-07-01,Punjab and Sind Bank,PUNJAB AND SIND BANK,,xls_monthly,False,0.0,936.0,206.0,0.0,,,,0.0,,,0.0
2014-07-01,Ratnakar Bank Limited,RATNAKAR BANK LIMITED,,xls_monthly,False,83670.0,122.0,252.0,159.0,,,,103801.0,,,985.0
2014-07-01,Royal Bank Of Scotland N V,ROYAL BANK OF SCOTLAND N V,,xls_monthly,False,0.0,12.0,47.0,0.0,,,,0.0,,,0.0
2014-07-01,South Indian Bank,SOUTH INDIAN BANK,,xls_monthly,False,0.0,721.0,302.0,1198.0,,,,0.0,,,0.0
2014-07-01,Standard Chartered Bank,STANDARD CHARTERED BANK LTD,,xls_monthly,False,1139343.0,104.0,176.0,0.0,,,,2232637.0,,,3067.0
2014-07-01,State Bank Of Bikaner And Jaipur,STATE BANK OF BIKANER AND JAIPUR,,xls_monthly,False,0.0,958.0,685.0,1146.0,,,,0.0,,,0.0
2014-07-01,State Bank Of Hyderabad,STATE BANK OF HYDERABAD,,xls_monthly,False,0.0,1841.0,531.0,892.0,,,,0.0,,,0.0
2014-07-01,State Bank Of Mysore,STATE BANK OF MYSORE,,xls_monthly,False,0.0,872.0,282.0,2525.0,,,,0.0,,,0.0
2014-07-01,State Bank Of Patiala,STATE BANK OF PATIALA,,xls_monthly,False,0.0,1023.0,282.0,1990.0,,,,0.0,,,0.0
2014-07-01,State Bank Of Travancore,STATE BANK OF TRAVANCORE,,xls_monthly,False,0.0,1006.0,396.0,1835.0,,,,0.0,,,0.0
2014-07-01,State Bank of India,STATE BANK OF INDIA,,xls_monthly,False,2947973.0,23623.0,21474.0,126831.0,,,,6374279.0,,,53392.0
2014-07-01,Syndicate Bank,SYNDICATE BANK,,xls_monthly,False,69824.0,2487.0,215.0,1596.0,,,,66028.0,,,1812.0
2014-07-01,Tamilnad Mercantile Bank,TAMILNAD MERCANTILE BANK LTD,,xls_monthly,False,6421.0,305.0,409.0,1427.0,,,,5777.0,,,0.0
2014-07-01,The Laxmi Vilas Bank Ltd,THE LAXMI VILAS BANK LTD,,xls_monthly,False,0.0,216.0,420.0,3708.0,,,,0.0,,,0.0
2014-07-01,UCO Bank,UCO BANK,,xls_monthly,False,0.0,1482.0,664.0,0.0,,,,0.0,,,0.0
2014-07-01,Union Bank of India,UNION BANK OF INDIA,,xls_monthly,False,66266.0,3512.0,3127.0,6740.0,,,,70781.0,,,1105.0
2014-07-01,United Bank Of India,UNITED BANK OF INDIA,,xls_monthly,False,0.0,809.0,950.0,0.0,,,,0.0,,,0.0
2014-07-01,Vijaya Bank,VIJAYA BANK,,xls_monthly,False,40546.0,1318.0,228.0,1187.0,,,,65724.0,,,247.0
2014-07-01,Yes Bank,YES BANK LTD,,xls_monthly,False,0.0,433.0,744.0,7609.0,,,,0.0,,,0.0
2014-08-01,Allahabad Bank,ALLAHABAD BANK,,xls_monthly,False,0.0,674.0,433.0,222.0,,,,0.0,,,0.0
2014-08-01,American Express,AMERICAN EXPRESS,,xls_monthly,False,669984.0,0.0,0.0,94102.0,,,,2368520.0,,,4501.0
2014-08-01,Andhra Bank,ANDHRA BANK,,xls_monthly,False,136389.0,1301.0,684.0,2080.0,,,,180452.0,,,10164.0
2014-08-01,Axis Bank,AXIS BANK LTD,,xls_monthly,False,1510886.0,2502.0,10534.0,239787.0,,,,3193677.0,,,29017.0
2014-08-01,Bank of America,BANK OF AMERICA,,xls_monthly,False,768.0,0.0,0.0,0.0,,,,2435.0,,,27.0
2014-08-01,Bank of Baroda,BANK OF BARODA,,xls_monthly,False,74906.0,4381.0,2483.0,11695.0,,,,128037.0,,,2599.0
2014-08-01,Bank of India,BANK OF INDIA,,xls_monthly,False,129537.0,2931.0,2574.0,3935.0,,,,109242.0,,,10262.0
2014-08-01,Bank of Maharashtra,BANK OF MAHARASHTRA,,xls_monthly,False,31429.0,1415.0,422.0,23.0,,,,49483.0,,,323.0
2014-08-01,Barclays Bank,BARCLAYS BANK PLC,,xls_monthly,False,0.0,0.0,0.0,0.0,,,,0.0,,,0.0
2014-08-01,Canara Bank,CANARA BANK,,xls_monthly,False,78137.0,4343.0,2413.0,1558.0,,,,63393.0,,,11297.0
2014-08-01,Catholic Syrian Bank Ltd,CATHOLIC SYRIAN BANK LTD,,xls_monthly,False,0.0,171.0,61.0,0.0,,,,0.0,,,0.0
2014-08-01,Central Bank of India,CENTRAL BANK OF INDIA,,xls_monthly,False,43112.0,2278.0,1676.0,1543.0,,,,86405.0,,,1592.0
2014-08-01,Citi Bank,CITI BANK,,xls_monthly,False,2406762.0,56.0,521.0,5065.0,,,,8928323.0,,,51246.0
2014-08-01,City Union Bank,CITY UNION BANK,,xls_monthly,False,0.0,392.0,582.0,2327.0,,,,0.0,,,0.0
2014-08-01,Corporation Bank,CORPORATION BANK,,xls_monthly,False,81682.0,1663.0,1022.0,12924.0,,,,72237.0,,,1075.0
2014-08-01,Dbs Bank,DBS BANK,,xls_monthly,False,0.0,5.0,26.0,0.0,,,,0.0,,,0.0
2014-08-01,Dena Bank,DENA BANK,,xls_monthly,False,0.0,1309.0,123.0,0.0,,,,0.0,,,0.0
2014-08-01,Deutsche Bank,DEUTSCHE BANK LTD,,xls_monthly,False,0.0,13.0,26.0,0.0,,,,0.0,,,0.0
2014-08-01,Development Credit Bank,DEVELOPMENT CREDIT BANK,,xls_monthly,False,3417.0,117.0,122.0,438.0,,,,6065.0,,,513.0
2014-08-01,Dhanalakshmi Bank,DHANALAKSHMI BANK LTD,,xls_monthly,False,4590.0,182.0,214.0,356.0,,,,8913.0,,,6.0
2014-08-01,Federal Bank,FEDERAL BANK LTD,,xls_monthly,False,0.0,945.0,477.0,7372.0,,,,0.0,,,0.0
2014-08-01,Firstrand Bank,FIRSTRAND BANK,,xls_monthly,False,0.0,1.0,11.0,0.0,,,,0.0,,,0.0
2014-08-01,HDFC Bank,HDFC BANK LTD,,xls_monthly,False,5415870.0,4779.0,6688.0,164401.0,,,,16332988.0,,,100584.0
2014-08-01,Hongkong And Shanghai Bkg Corpn,HONGKONG AND SHANGHAI BKG CORPN,,xls_monthly,False,491194.0,69.0,75.0,10905.0,,,,942193.0,,,4465.0
2014-08-01,ICICI Bank,ICICI BANK LTD,,xls_monthly,False,3275983.0,4074.0,7500.0,238630.0,,,,7334825.0,,,12932.0
2014-08-01,Idbi Ltd,IDBI LTD,,xls_monthly,False,0.0,1315.0,1364.0,6514.0,,,,0.0,,,0.0
2014-08-01,Indian Bank,INDIAN BANK,,xls_monthly,False,65403.0,1639.0,537.0,0.0,,,,94981.0,,,3210.0
2014-08-01,Indian Overseas Bank,INDIAN OVERSEAS BANK,,xls_monthly,False,49241.0,2191.0,991.0,586.0,,,,31148.0,,,3420.0
2014-08-01,IndusInd Bank,INDUSIND BANK LTD,,xls_monthly,False,296959.0,532.0,735.0,147.0,,,,586765.0,,,2491.0
2014-08-01,Ing Vysya Bank Ltd,ING VYSYA BANK LTD,,xls_monthly,False,6937.0,282.0,354.0,0.0,,,,6640.0,,,64.0
2014-08-01,Jammu and Kashmir Bank,JAMMU AND KASHMIR BANK,,xls_monthly,False,40536.0,513.0,338.0,3748.0,,,,63142.0,,,2859.0
2014-08-01,Karnataka Bank,KARNATAKA BANK LTD,,xls_monthly,False,0.0,379.0,361.0,2291.0,,,,0.0,,,0.0
2014-08-01,Karur Vysya Bank,KARUR VYSYA BANK LTD,,xls_monthly,False,0.0,663.0,972.0,8207.0,,,,0.0,,,0.0
2014-08-01,Kotak Mahindra Bank,KOTAK MAHINDRA BANK LTD,,xls_monthly,False,451253.0,463.0,686.0,0.0,,,,790457.0,,,6146.0
2014-08-01,Oriental Bank Of Commerce,ORIENTAL BANK OF COMMERCE,,xls_monthly,False,0.0,2061.0,373.0,1769.0,,,,0.0,,,0.0
2014-08-01,Punjab National Bank,PUNJAB NATIONAL BANK,,xls_monthly,False,130840.0,4337.0,3538.0,11387.0,,,,172104.0,,,2346.0
2014-08-01,Punjab and Sind Bank,PUNJAB AND SIND BANK,,xls_monthly,False,0.0,944.0,208.0,0.0,,,,0.0,,,0.0
2014-08-01,Ratnakar Bank Limited,RATNAKAR BANK LIMITED,,xls_monthly,False,83309.0,126.0,251.0,199.0,,,,100061.0,,,928.0
2014-08-01,Royal Bank Of Scotland N V,ROYAL BANK OF SCOTLAND N V,,xls_monthly,False,0.0,12.0,47.0,0.0,,,,0.0,,,0.0
2014-08-01,South Indian Bank,SOUTH INDIAN BANK,,xls_monthly,False,0.0,726.0,310.0,1360.0,,,,0.0,,,0.0
2014-08-01,Standard Chartered Bank,STANDARD CHARTERED BANK LTD,,xls_monthly,False,1136647.0,104.0,175.0,0.0,,,,2145644.0,,,2780.0
2014-08-01,State Bank Of Bikaner And Jaipur,STATE BANK OF BIKANER AND JAIPUR,,xls_monthly,False,0.0,967.0,696.0,1186.0,,,,0.0,,,0.0
2014-08-01,State Bank Of Hyderabad,STATE BANK OF HYDERABAD,,xls_monthly,False,0.0,1842.0,537.0,1058.0,,,,0.0,,,0.0
2014-08-01,State Bank Of Mysore,STATE BANK OF MYSORE,,xls_monthly,False,0.0,899.0,282.0,2935.0,,,,0.0,,,0.0
2014-08-01,State Bank Of Patiala,STATE BANK OF PATIALA,,xls_monthly,False,0.0,1032.0,282.0,2362.0,,,,0.0,,,0.0
2014-08-01,State Bank Of Travancore,STATE BANK OF TRAVANCORE,,xls_monthly,False,0.0,1006.0,413.0,2285.0,,,,0.0,,,0.0
2014-08-01,State Bank of India,STATE BANK OF INDIA,,xls_monthly,False,2978344.0,23626.0,21624.0,154569.0,,,,6525979.0,,,56238.0
2014-08-01,Syndicate Bank,SYNDICATE BANK,,xls_monthly,False,70126.0,2601.0,217.0,1816.0,,,,64728.0,,,1777.0
2014-08-01,Tamilnad Mercantile Bank,TAMILNAD MERCANTILE BANK LTD,,xls_monthly,False,6489.0,309.0,420.0,1450.0,,,,5619.0,,,0.0
2014-08-01,The Laxmi Vilas Bank Ltd,THE LAXMI VILAS BANK LTD,,xls_monthly,False,0.0,216.0,420.0,3275.0,,,,0.0,,,0.0
2014-08-01,UCO Bank,UCO BANK,,xls_monthly,False,0.0,1488.0,663.0,0.0,,,,0.0,,,0.0
2014-08-01,Union Bank of India,UNION BANK OF INDIA,,xls_monthly,False,68458.0,3523.0,3119.0,8061.0,,,,69788.0,,,1007.0
2014-08-01,United Bank Of India,UNITED BANK OF INDIA,,xls_monthly,False,0.0,809.0,950.0,0.0,,,,0.0,,,0.0
2014-08-01,Vijaya Bank,VIJAYA BANK,,xls_monthly,False,39471.0,1318.0,228.0,1165.0,,,,77426.0,,,268.0
2014-08-01,Yes Bank,YES BANK LTD,,xls_monthly,False,0.0,445.0,746.0,4531.0,,,,0.0,,,0.0
2014-09-01,Allahabad Bank,ALLAHABAD BANK,,xls_monthly,False,0.0,680.0,441.0,316.0,,,,0.0,,,0.0
2014-09-01,American Express,AMERICAN EXPRESS,,xls_monthly,False,677458.0,0.0,0.0,22765.0,,,,2329516.0,,,4522.0
2014-09-01,Andhra Bank,ANDHRA BANK,,xls_monthly,False,137489.0,1328.0,692.0,2134.0,,,,185709.0,,,11105.0
2014-09-01,Axis Bank,AXIS BANK LTD,,xls_monthly,False,1538379.0,2586.0,10560.0,239459.0,,,,3247349.0,,,30415.0
2014-09-01,Bank of America,BANK OF AMERICA,,xls_monthly,False,1719.0,0.0,0.0,0.0,,,,3407.0,,,26.0
2014-09-01,Bank of Baroda,BANK OF BARODA,,xls_monthly,False,75533.0,4421.0,2604.0,11886.0,,,,120404.0,,,2478.0
2014-09-01,Bank of India,BANK OF INDIA,,xls_monthly,False,129698.0,2979.0,2768.0,3700.0,,,,117801.0,,,10664.0
2014-09-01,Bank of Maharashtra,BANK OF MAHARASHTRA,,xls_monthly,False,32717.0,1417.0,422.0,23.0,,,,48956.0,,,382.0
2014-09-01,Barclays Bank,BARCLAYS BANK PLC,,xls_monthly,False,0.0,0.0,0.0,0.0,,,,0.0,,,0.0
2014-09-01,Canara Bank,CANARA BANK,,xls_monthly,False,96261.0,4637.0,2458.0,1732.0,,,,62289.0,,,11693.0
2014-09-01,Catholic Syrian Bank Ltd,CATHOLIC SYRIAN BANK LTD,,xls_monthly,False,0.0,172.0,61.0,0.0,,,,0.0,,,0.0
2014-09-01,Central Bank of India,CENTRAL BANK OF INDIA,,xls_monthly,False,43479.0,2412.0,1683.0,1575.0,,,,76007.0,,,1528.0
2014-09-01,Citi Bank,CITI BANK,,xls_monthly,False,2413473.0,56.0,521.0,19068.0,,,,9194848.0,,,53417.0
2014-09-01,City Union Bank,CITY UNION BANK,,xls_monthly,False,0.0,400.0,595.0,3062.0,,,,0.0,,,0.0
2014-09-01,Corporation Bank,CORPORATION BANK,,xls_monthly,False,82412.0,1721.0,1025.0,12640.0,,,,72156.0,,,1038.0
2014-09-01,Dbs Bank,DBS BANK,,xls_monthly,False,0.0,5.0,26.0,0.0,,,,0.0,,,0.0
2014-09-01,Dena Bank,DENA BANK,,xls_monthly,False,0.0,1309.0,123.0,0.0,,,,0.0,,,0.0
2014-09-01,Deutsche Bank,DEUTSCHE BANK LTD,,xls_monthly,False,0.0,13.0,26.0,0.0,,,,0.0,,,0.0
2014-09-01,Development Credit Bank,DEVELOPMENT CREDIT BANK,,xls_monthly,False,3519.0,129.0,123.0,586.0,,,,5799.0,,,662.0
2014-09-01,Dhanalakshmi Bank,DHANALAKSHMI BANK LTD,,xls_monthly,False,4835.0,182.0,214.0,413.0,,,,9556.0,,,12.0
2014-09-01,Federal Bank,FEDERAL BANK LTD,,xls_monthly,False,0.0,955.0,480.0,8678.0,,,,0.0,,,0.0
2014-09-01,Firstrand Bank,FIRSTRAND BANK,,xls_monthly,False,0.0,1.0,11.0,0.0,,,,0.0,,,0.0
2014-09-01,HDFC Bank,HDFC BANK LTD,,xls_monthly,False,5490084.0,4808.0,6707.0,209376.0,,,,15866931.0,,,107524.0
2014-09-01,Hongkong And Shanghai Bkg Corpn,HONGKONG AND SHANGHAI BKG CORPN,,xls_monthly,False,491199.0,68.0,75.0,11021.0,,,,937427.0,,,4507.0
2014-09-01,ICICI Bank,ICICI BANK LTD,,xls_monthly,False,3318158.0,4110.0,7629.0,308822.0,,,,7245528.0,,,13058.0
2014-09-01,Idbi Ltd,IDBI LTD,,xls_monthly,False,0.0,1347.0,1380.0,13805.0,,,,0.0,,,0.0
2014-09-01,Indian Bank,INDIAN BANK,,xls_monthly,False,65720.0,1634.0,552.0,0.0,,,,86722.0,,,3109.0
2014-09-01,Indian Overseas Bank,INDIAN OVERSEAS BANK,,xls_monthly,False,49241.0,2288.0,994.0,599.0,,,,28455.0,,,3289.0
2014-09-01,IndusInd Bank,INDUSIND BANK LTD,,xls_monthly,False,302023.0,540.0,737.0,350.0,,,,591001.0,,,2637.0
2014-09-01,Ing Vysya Bank Ltd,ING VYSYA BANK LTD,,xls_monthly,False,8737.0,282.0,353.0,0.0,,,,10318.0,,,114.0
2014-09-01,Jammu and Kashmir Bank,JAMMU AND KASHMIR BANK,,xls_monthly,False,40828.0,513.0,338.0,4329.0,,,,43765.0,,,716.0
2014-09-01,Karnataka Bank,KARNATAKA BANK LTD,,xls_monthly,False,0.0,381.0,377.0,2465.0,,,,0.0,,,0.0
2014-09-01,Karur Vysya Bank,KARUR VYSYA BANK LTD,,xls_monthly,False,0.0,665.0,972.0,8865.0,,,,0.0,,,0.0
2014-09-01,Kotak Mahindra Bank,KOTAK MAHINDRA BANK LTD,,xls_monthly,False,460328.0,473.0,686.0,0.0,,,,796430.0,,,6343.0
2014-09-01,Oriental Bank Of Commerce,ORIENTAL BANK OF COMMERCE,,xls_monthly,False,0.0,2070.0,379.0,1784.0,,,,0.0,,,0.0
2014-09-01,Punjab National Bank,PUNJAB NATIONAL BANK,,xls_monthly,False,133905.0,4387.0,3567.0,11532.0,,,,166422.0,,,2740.0
2014-09-01,Punjab and Sind Bank,PUNJAB AND SIND BANK,,xls_monthly,False,0.0,953.0,210.0,0.0,,,,0.0,,,0.0
2014-09-01,Ratnakar Bank Limited,RATNAKAR BANK LIMITED,,xls_monthly,False,83207.0,127.0,251.0,234.0,,,,102239.0,,,958.0
2014-09-01,Royal Bank Of Scotland N V,ROYAL BANK OF SCOTLAND N V,,xls_monthly,False,0.0,12.0,48.0,0.0,,,,0.0,,,0.0
2014-09-01,South Indian Bank,SOUTH INDIAN BANK,,xls_monthly,False,0.0,732.0,331.0,1502.0,,,,0.0,,,0.0
2014-09-01,Standard Chartered Bank,STANDARD CHARTERED BANK LTD,,xls_monthly,False,1127878.0,104.0,175.0,0.0,,,,2143438.0,,,2930.0
2014-09-01,State Bank Of Bikaner And Jaipur,STATE BANK OF BIKANER AND JAIPUR,,xls_monthly,False,0.0,984.0,697.0,1189.0,,,,0.0,,,0.0
2014-09-01,State Bank Of Hyderabad,STATE BANK OF HYDERABAD,,xls_monthly,False,0.0,1849.0,536.0,1257.0,,,,0.0,,,0.0
2014-09-01,State Bank Of Mysore,STATE BANK OF MYSORE,,xls_monthly,False,0.0,923.0,286.0,3187.0,,,,0.0,,,0.0
2014-09-01,State Bank Of Patiala,STATE BANK OF PATIALA,,xls_monthly,False,0.0,1036.0,283.0,2329.0,,,,0.0,,,0.0
2014-09-01,State Bank Of Travancore,STATE BANK OF TRAVANCORE,,xls_monthly,False,0.0,1014.0,426.0,2384.0,,,,0.0,,,0.0
2014-09-01,State Bank of India,STATE BANK OF INDIA,,xls_monthly,False,2890390.0,23629.0,21762.0,159158.0,,,,6472031.0,,,58593.0
2014-09-01,Syndicate Bank,SYNDICATE BANK,,xls_monthly,False,70527.0,2697.0,219.0,1835.0,,,,66281.0,,,1779.0
2014-09-01,Tamilnad Mercantile Bank,TAMILNAD MERCANTILE BANK LTD,,xls_monthly,False,6513.0,314.0,435.0,1468.0,,,,3495.0,,,0.0
2014-09-01,The Laxmi Vilas Bank Ltd,THE LAXMI VILAS BANK LTD,,xls_monthly,False,0.0,226.0,412.0,3862.0,,,,0.0,,,0.0
2014-09-01,UCO Bank,UCO BANK,,xls_monthly,False,0.0,1488.0,663.0,0.0,,,,0.0,,,0.0
2014-09-01,Union Bank of India,UNION BANK OF INDIA,,xls_monthly,False,70587.0,3568.0,3060.0,8701.0,,,,69892.0,,,1083.0
2014-09-01,United Bank Of India,UNITED BANK OF INDIA,,xls_monthly,False,0.0,809.0,950.0,0.0,,,,0.0,,,0.0
2014-09-01,Vijaya Bank,VIJAYA BANK,,xls_monthly,False,38327.0,1324.0,230.0,1166.0,,,,70013.0,,,263.0
2014-09-01,Yes Bank,YES BANK LTD,,xls_monthly,False,0.0,439.0,710.0,8066.0,,,,0.0,,,0.0
